timestamp,Batch_ID,Temperature,Pressure,pH,Dissolved_Oxygen
2024-03-12 02:40:00,BATCH_0211,72.944,1.519,6.69,41.591
2024-03-12 02:45:00,BATCH_0211,74.286,1.461,6.713,42.669
2024-03-12 02:50:00,BATCH_0211,73.976,1.467,6.667,41.053
2024-03-12 02:55:00,BATCH_0211,72.704,1.557,6.666,44.127
2024-03-12 03:00:00,BATCH_0211,75.463,1.506,6.675,44.785
2024-03-12 03:05:00,BATCH_0211,75.508,1.469,6.622,43.626
2024-03-12 03:10:00,BATCH_0211,73.773,1.487,6.64,43.318
2024-03-12 03:15:00,BATCH_0211,75.27,1.495,6.612,41.808
2024-03-12 03:20:00,BATCH_0211,73.497,1.545,6.623,45.289
2024-03-12 03:25:00,BATCH_0211,72.962,1.435,6.62,43.203
2024-03-12 03:30:00,BATCH_0211,73.83,1.578,6.637,41.338
2024-03-12 03:35:00,BATCH_0211,73.48,1.44,6.664,42.919
2024-03-12 03:40:00,BATCH_0211,74.946,1.499,6.587,43.577
2024-03-12 03:45:00,BATCH_0211,72.496,1.415,6.727,42.746
2024-03-12 03:50:00,BATCH_0211,74.425,1.456,6.557,42.166
2024-03-12 03:55:00,BATCH_0211,74.121,1.559,6.611,43.483
2024-03-12 04:00:00,BATCH_0211,73.116,1.553,6.68,42.837
2024-03-12 04:05:00,BATCH_0211,73.667,1.423,6.658,41.447
2024-03-12 04:10:00,BATCH_0211,75.094,1.47,6.585,41.114
2024-03-12 04:15:00,BATCH_0211,73.43,1.565,6.743,44.819
2024-03-12 04:20:00,BATCH_0211,74.655,1.438,6.758,40.411
2024-03-12 04:25:00,BATCH_0211,74.176,1.491,6.666,41.83
2024-03-12 04:30:00,BATCH_0211,74.2,1.539,6.612,42.455
2024-03-12 04:35:00,BATCH_0211,73.361,1.529,6.663,42.194
2024-03-12 04:40:00,BATCH_0211,74.183,1.611,6.588,41.436
2024-03-12 04:45:00,BATCH_0211,74.352,1.531,6.569,40.344
2024-03-12 04:50:00,BATCH_0211,71.447,1.49,6.654,41.678
2024-03-12 04:55:00,BATCH_0211,74.408,1.527,6.667,39.947
2024-03-12 05:00:00,BATCH_0211,73.717,1.474,6.657,41.804
2024-03-12 05:05:00,BATCH_0211,75.622,1.432,6.657,42.631
2024-03-12 05:10:00,BATCH_0211,73.205,1.462,6.667,41.497
2024-03-12 05:15:00,BATCH_0211,74.942,1.479,6.636,42.271
2024-03-12 05:20:00,BATCH_0211,73.527,1.563,6.659,44.541
2024-03-12 05:25:00,BATCH_0211,73.918,1.451,6.624,43.579
2024-03-12 05:30:00,BATCH_0211,73.565,1.459,6.589,43.037
2024-03-12 05:35:00,BATCH_0211,74.047,1.484,6.693,43.123
2024-03-12 05:40:00,BATCH_0211,74.463,1.517,6.621,42.306
2024-03-12 05:45:00,BATCH_0211,74.907,1.515,6.674,43.038
2024-03-12 05:50:00,BATCH_0211,75.057,1.508,6.628,42.562
2024-03-12 05:55:00,BATCH_0211,74.213,1.41,6.658,41.376
2024-03-12 06:00:00,BATCH_0211,74.059,1.464,6.603,43.128
2024-03-12 06:05:00,BATCH_0211,74.224,1.625,6.679,43.139
2024-03-12 06:10:00,BATCH_0211,74.276,1.488,6.698,42.429
2024-03-12 06:15:00,BATCH_0211,74.157,1.566,6.565,43.336
2024-03-12 06:20:00,BATCH_0211,73.645,1.622,6.602,41.506
2024-03-12 06:25:00,BATCH_0211,74.744,1.432,6.708,42.16
2024-03-12 06:30:00,BATCH_0211,73.549,1.592,6.694,43.081
2024-03-12 06:35:00,BATCH_0211,73.928,1.532,6.572,44.585
2024-03-12 06:40:00,BATCH_0211,74.886,1.462,6.698,42.441
2024-03-12 06:45:00,BATCH_0211,74.709,1.549,6.601,42.389
2024-03-12 06:50:00,BATCH_0211,75.074,1.544,6.63,42.769
2024-03-12 06:55:00,BATCH_0211,73.571,1.483,6.635,39.867
2024-03-12 07:00:00,BATCH_0211,74.188,1.513,6.659,42.035
2024-03-12 07:05:00,BATCH_0211,74.599,1.482,6.668,40.715
2024-03-12 07:10:00,BATCH_0211,74.508,1.476,6.593,44.081
2024-03-12 07:15:00,BATCH_0211,74.336,1.489,6.619,42.376
2024-03-12 07:20:00,BATCH_0211,74.346,1.603,6.676,40.783
2024-03-12 07:25:00,BATCH_0211,74.25,1.475,6.624,41.499
2024-03-12 07:30:00,BATCH_0211,74.277,1.527,6.594,42.99
2024-03-12 07:35:00,BATCH_0211,74.783,1.524,6.649,43.032
2024-03-12 07:40:00,BATCH_0211,74.316,1.507,6.586,42.044
2024-03-12 07:45:00,BATCH_0211,72.755,1.517,6.664,43.47
2024-03-12 07:50:00,BATCH_0211,72.874,1.344,6.636,43.154
2024-03-12 07:55:00,BATCH_0211,72.992,1.417,6.651,43.197
2024-03-12 08:00:00,BATCH_0211,74.206,1.555,6.59,43.728
2024-03-12 08:05:00,BATCH_0211,74.439,1.486,6.696,42.158
2024-03-12 08:10:00,BATCH_0211,74.153,1.427,6.714,41.675
2024-03-12 08:15:00,BATCH_0211,74.845,1.455,6.622,42.348
2024-03-17 00:00:00,BATCH_0212,74.233,1.62,6.91,38.674
2024-03-17 00:05:00,BATCH_0212,75.411,1.493,6.925,40.108
2024-03-17 00:10:00,BATCH_0212,74.551,1.565,6.818,38.912
2024-03-17 00:15:00,BATCH_0212,75.712,1.61,6.82,39.805
2024-03-17 00:20:00,BATCH_0212,73.333,1.622,6.886,38.798
2024-03-17 00:25:00,BATCH_0212,72.799,1.543,6.978,38.986
2024-03-17 00:30:00,BATCH_0212,74.851,1.536,6.844,39.826
2024-03-17 00:35:00,BATCH_0212,75.837,1.572,6.873,38.785
2024-03-17 00:40:00,BATCH_0212,74.732,1.524,6.858,40.465
2024-03-17 00:45:00,BATCH_0212,74.929,1.548,6.782,38.912
2024-03-17 00:50:00,BATCH_0212,76.064,1.596,6.922,38.395
2024-03-17 00:55:00,BATCH_0212,75.927,1.51,6.879,38.336
2024-03-17 01:00:00,BATCH_0212,75.836,1.584,6.932,36.218
2024-03-17 01:05:00,BATCH_0212,74.796,1.497,6.87,36.871
2024-03-17 01:10:00,BATCH_0212,73.845,1.499,6.789,38.762
2024-03-17 01:15:00,BATCH_0212,75.466,1.562,6.822,39.173
2024-03-17 01:20:00,BATCH_0212,74.672,1.603,6.931,39.452
2024-03-17 01:25:00,BATCH_0212,74.716,1.624,6.796,38.838
2024-03-17 01:30:00,BATCH_0212,73.452,1.51,6.937,40.501
2024-03-17 01:35:00,BATCH_0212,74.281,1.514,6.88,40.052
2024-03-17 01:40:00,BATCH_0212,74.459,1.555,6.9,39.216
2024-03-17 01:45:00,BATCH_0212,75.14,1.583,6.865,39.549
2024-03-17 01:50:00,BATCH_0212,74.594,1.565,6.847,40.363
2024-03-17 01:55:00,BATCH_0212,74.199,1.559,6.769,39.54
2024-03-17 02:00:00,BATCH_0212,75.236,1.502,6.777,38.651
2024-03-17 02:05:00,BATCH_0212,73.113,1.524,6.811,39.019
2024-03-17 02:10:00,BATCH_0212,74.509,1.588,6.958,39.034
2024-03-17 02:15:00,BATCH_0212,74.439,1.536,6.867,37.921
2024-03-17 02:20:00,BATCH_0212,75.922,1.583,6.928,40.287
2024-03-17 02:25:00,BATCH_0212,75.34,1.571,6.938,39.452
2024-03-17 02:30:00,BATCH_0212,74.776,1.52,6.867,40.179
2024-03-17 02:35:00,BATCH_0212,74.368,1.506,6.928,39.455
2024-03-17 02:40:00,BATCH_0212,74.673,1.625,6.799,40.324
2024-03-17 02:45:00,BATCH_0212,73.602,1.468,6.863,41.186
2024-03-17 02:50:00,BATCH_0212,74.271,1.586,6.843,38.507
2024-03-17 02:55:00,BATCH_0212,74.226,1.499,6.902,37.698
2024-03-17 03:00:00,BATCH_0212,74.624,1.534,6.79,38.111
2024-03-17 03:05:00,BATCH_0212,74.767,1.533,6.898,39.146
2024-03-17 03:10:00,BATCH_0212,74.7,1.58,6.814,37.336
2024-03-17 03:15:00,BATCH_0212,75.417,1.493,6.749,40.644
2024-03-17 03:20:00,BATCH_0212,73.782,1.553,6.88,41.877
2024-03-17 03:25:00,BATCH_0212,73.439,1.588,6.863,41.375
2024-03-17 03:30:00,BATCH_0212,74.852,1.516,6.861,41.356
2024-03-17 03:35:00,BATCH_0212,74.631,1.527,6.922,38.782
2024-03-17 03:40:00,BATCH_0212,74.242,1.535,6.925,39.147
2024-03-17 03:45:00,BATCH_0212,75.367,1.526,6.86,38.232
2024-03-17 03:50:00,BATCH_0212,72.638,1.536,6.854,40.187
2024-03-17 03:55:00,BATCH_0212,74.742,1.558,6.835,40.333
2024-03-17 04:00:00,BATCH_0212,75.356,1.45,6.86,37.979
2024-03-17 04:05:00,BATCH_0212,75.133,1.541,6.847,39.817
2024-03-17 04:10:00,BATCH_0212,75.497,1.504,6.941,39.636
2024-03-17 04:15:00,BATCH_0212,74.283,1.497,6.846,41.127
2024-03-17 04:20:00,BATCH_0212,73.767,1.579,6.819,39.928
2024-03-17 04:25:00,BATCH_0212,74.824,1.629,6.834,39.207
2024-03-17 04:30:00,BATCH_0212,73.781,1.578,6.899,38.19
2024-03-17 04:35:00,BATCH_0212,72.197,1.49,6.752,38.154
2024-03-17 04:40:00,BATCH_0212,73.628,1.553,6.844,38.997
2024-03-17 04:45:00,BATCH_0212,74.49,1.554,6.86,39.335
2024-03-17 04:50:00,BATCH_0212,74.306,1.54,6.789,37.076
2024-03-17 04:55:00,BATCH_0212,74.943,1.53,6.903,39.974
2024-03-17 05:00:00,BATCH_0212,74.445,1.551,6.916,39.468
2024-03-17 05:05:00,BATCH_0212,74.724,1.463,6.872,41.715
2024-03-17 05:10:00,BATCH_0212,74.734,1.609,6.889,38.911
2024-03-17 05:15:00,BATCH_0212,74.713,1.644,6.969,39.322
2024-03-17 05:20:00,BATCH_0212,73.647,1.592,6.902,39.87
2024-03-17 05:25:00,BATCH_0212,74.385,1.473,6.825,38.688
2024-03-17 05:30:00,BATCH_0212,75.101,1.486,6.882,35.908
2024-03-17 05:35:00,BATCH_0212,76.436,1.584,6.844,39.937
2024-03-17 05:40:00,BATCH_0212,74.057,1.533,6.817,40.71
2024-03-17 05:45:00,BATCH_0212,75.153,1.593,6.95,40.317
2024-03-17 05:50:00,BATCH_0212,73.664,1.524,6.847,38.602
2024-03-17 05:55:00,BATCH_0212,74.223,1.504,6.972,39.221
2024-03-17 06:00:00,BATCH_0212,74.946,1.583,6.929,40.086
2024-03-17 06:05:00,BATCH_0212,74.473,1.564,6.85,39.48
2024-03-17 06:10:00,BATCH_0212,75.706,1.473,6.931,39.539
2024-03-17 06:15:00,BATCH_0212,73.742,1.547,6.819,39.286
2024-03-17 06:20:00,BATCH_0212,74.255,1.571,6.83,39.024
2024-03-17 06:25:00,BATCH_0212,74.942,1.545,6.876,40.242
2024-03-17 06:30:00,BATCH_0212,73.51,1.615,6.837,38.28
2024-03-17 06:35:00,BATCH_0212,74.538,1.51,6.86,38.486
2024-03-17 06:40:00,BATCH_0212,74.358,1.603,6.925,36.244
2024-03-17 06:45:00,BATCH_0212,74.184,1.538,6.832,40.294
2024-03-17 06:50:00,BATCH_0212,73.237,1.603,6.916,39.368
2024-03-17 06:55:00,BATCH_0212,74.403,1.571,6.858,38.256
2024-03-17 07:00:00,BATCH_0212,74.707,1.579,6.822,40.493
2024-03-17 07:05:00,BATCH_0212,75.357,1.552,6.858,38.725
2024-03-17 07:10:00,BATCH_0212,74.211,1.542,6.802,37.378
2024-03-17 07:15:00,BATCH_0212,74.781,1.441,6.866,40.378
2024-03-17 07:20:00,BATCH_0212,74.859,1.517,6.84,38.443
2024-03-17 07:25:00,BATCH_0212,75.673,1.522,6.828,39.685
2024-03-17 07:30:00,BATCH_0212,76.036,1.569,6.866,38.652
2024-03-17 07:35:00,BATCH_0212,73.764,1.606,6.903,37.414
2024-03-17 07:40:00,BATCH_0212,74.68,1.472,6.905,39.492
2024-03-17 07:45:00,BATCH_0212,74.028,1.459,6.937,38.378
2024-03-17 07:50:00,BATCH_0212,73.919,1.452,6.858,39.261
2024-03-17 07:55:00,BATCH_0212,72.812,1.595,6.884,38.16
2024-03-17 08:00:00,BATCH_0212,74.719,1.648,6.882,37.391
2024-03-17 08:05:00,BATCH_0212,74.037,1.527,6.864,39.685
2024-03-17 08:10:00,BATCH_0212,75.632,1.584,6.886,42.748
2024-03-17 08:15:00,BATCH_0212,73.708,1.521,6.881,40.382
2024-09-29 00:00:00,BATCH_0213,75.48,1.426,6.802,38.09
2024-09-29 00:05:00,BATCH_0213,75.623,1.448,6.787,37.251
2024-09-29 00:10:00,BATCH_0213,76.175,1.391,6.79,36.199
2024-09-29 00:15:00,BATCH_0213,75.409,1.459,6.737,38.509
2024-09-29 00:20:00,BATCH_0213,76.785,1.468,6.822,34.439
2024-09-29 00:25:00,BATCH_0213,75.694,1.457,6.788,35.7
2024-09-29 00:30:00,BATCH_0213,73.876,1.519,6.83,34.786
2024-09-29 00:35:00,BATCH_0213,76.414,1.456,6.831,34.02
2024-09-29 00:40:00,BATCH_0213,75.524,1.427,6.819,35.847
2024-09-29 00:45:00,BATCH_0213,74.709,1.513,6.771,34.1
2024-09-29 00:50:00,BATCH_0213,76.131,1.472,6.761,34.302
2024-09-29 00:55:00,BATCH_0213,76.058,1.489,6.849,35.196
2024-09-29 01:00:00,BATCH_0213,76.032,1.366,6.803,36.347
2024-09-29 01:05:00,BATCH_0213,73.863,1.473,6.743,34.034
2024-09-29 01:10:00,BATCH_0213,76.223,1.41,6.87,33.05
2024-09-29 01:15:00,BATCH_0213,76.078,1.538,6.856,34.56
2024-09-29 01:20:00,BATCH_0213,74.941,1.443,6.767,34.618
2024-09-29 01:25:00,BATCH_0213,75.16,1.435,6.852,35.819
2024-09-29 01:30:00,BATCH_0213,74.928,1.481,6.718,35.168
2024-09-29 01:35:00,BATCH_0213,76.848,1.395,6.739,35.816
2024-09-29 01:40:00,BATCH_0213,75.655,1.512,6.768,34.306
2024-09-29 01:45:00,BATCH_0213,75.725,1.418,6.869,36.415
2024-09-29 01:50:00,BATCH_0213,76.652,1.443,6.81,33.893
2024-09-29 01:55:00,BATCH_0213,75.581,1.41,6.793,34.085
2024-09-29 02:00:00,BATCH_0213,76.492,1.495,6.849,37.3
2024-09-29 02:05:00,BATCH_0213,76.29,1.408,6.83,38.026
2024-09-29 02:10:00,BATCH_0213,75.375,1.504,6.857,35.617
2024-09-29 02:15:00,BATCH_0213,75.587,1.419,6.889,34.327
2024-09-29 02:20:00,BATCH_0213,75.954,1.374,6.749,36.728
2024-09-29 02:25:00,BATCH_0213,76.548,1.42,6.832,34.641
2024-09-29 02:30:00,BATCH_0213,75.644,1.373,6.766,37.12
2024-09-29 02:35:00,BATCH_0213,75.684,1.405,6.777,34.903
2024-09-29 02:40:00,BATCH_0213,75.505,1.442,6.827,36.17
2024-09-29 02:45:00,BATCH_0213,76.517,1.481,6.774,34.963
2024-09-29 02:50:00,BATCH_0213,75.969,1.454,6.735,35.218
2024-09-29 02:55:00,BATCH_0213,74.4,1.459,6.834,34.602
2024-09-29 03:00:00,BATCH_0213,76.053,1.421,6.817,35.128
2024-09-29 03:05:00,BATCH_0213,77.12,1.443,6.828,35.146
2024-09-29 03:10:00,BATCH_0213,75.621,1.471,6.782,36.151
2024-09-29 03:15:00,BATCH_0213,75.873,1.459,6.787,35.465
2024-09-29 03:20:00,BATCH_0213,75.197,1.478,6.783,34.086
2024-09-29 03:25:00,BATCH_0213,75.172,1.417,6.838,36.483
2024-09-29 03:30:00,BATCH_0213,75.843,1.345,6.778,35.093
2024-09-29 03:35:00,BATCH_0213,74.523,1.373,6.82,36.351
2024-09-29 03:40:00,BATCH_0213,76.417,1.492,6.846,34.713
2024-09-29 03:45:00,BATCH_0213,75.332,1.452,6.779,35.356
2024-09-29 03:50:00,BATCH_0213,76.888,1.362,6.673,37.854
2024-09-29 03:55:00,BATCH_0213,75.691,1.429,6.731,33.152
2024-09-29 04:00:00,BATCH_0213,75.381,1.455,6.742,33.831
2024-09-29 04:05:00,BATCH_0213,75.047,1.427,6.749,37.268
2024-09-29 04:10:00,BATCH_0213,75.163,1.442,6.856,37.017
2024-09-29 04:15:00,BATCH_0213,74.859,1.316,6.756,34.152
2024-09-29 04:20:00,BATCH_0213,74.371,1.463,6.825,32.825
2024-09-29 04:25:00,BATCH_0213,75.006,1.421,6.846,35.109
2024-09-29 04:30:00,BATCH_0213,78.266,1.409,6.853,35.25
2024-09-29 04:35:00,BATCH_0213,77.095,1.416,6.804,37.409
2024-09-29 04:40:00,BATCH_0213,75.223,1.534,6.834,35.908
2024-09-29 04:45:00,BATCH_0213,74.868,1.387,6.825,36.618
2024-09-29 04:50:00,BATCH_0213,74.518,1.379,6.793,37.112
2024-09-29 04:55:00,BATCH_0213,75.117,1.369,6.812,36.552
2024-09-29 05:00:00,BATCH_0213,73.794,1.368,6.75,35.543
2024-09-29 05:05:00,BATCH_0213,74.775,1.522,6.732,37.844
2024-09-29 05:10:00,BATCH_0213,76.037,1.491,6.78,35.874
2024-09-29 05:15:00,BATCH_0213,75.525,1.515,6.842,35.816
2024-09-29 05:20:00,BATCH_0213,76.458,1.437,6.827,35.057
2024-09-29 05:25:00,BATCH_0213,75.518,1.306,6.741,35.09
2024-09-29 05:30:00,BATCH_0213,76.172,1.534,6.847,34.274
2024-09-29 05:35:00,BATCH_0213,76.601,1.384,6.854,34.793
2024-09-29 05:40:00,BATCH_0213,75.407,1.466,6.798,36.342
2024-09-29 05:45:00,BATCH_0213,74.502,1.427,6.789,32.828
2024-09-29 05:50:00,BATCH_0213,76.077,1.379,6.83,38.781
2024-09-29 05:55:00,BATCH_0213,75.653,1.432,6.796,36.843
2024-09-29 06:00:00,BATCH_0213,75.518,1.448,6.825,34.765
2024-09-29 06:05:00,BATCH_0213,76.83,1.489,6.801,35.083
2024-09-29 06:10:00,BATCH_0213,76.661,1.406,6.725,34.592
2024-09-29 06:15:00,BATCH_0213,76.46,1.493,6.844,35.947
2024-09-29 06:20:00,BATCH_0213,74.671,1.464,6.832,36.461
2024-09-29 06:25:00,BATCH_0213,76.553,1.399,6.866,36.95
2024-09-29 06:30:00,BATCH_0213,75.0,1.484,6.82,35.489
2024-09-29 06:35:00,BATCH_0213,76.406,1.417,6.794,36.399
2024-09-29 06:40:00,BATCH_0213,76.784,1.357,6.758,33.654
2024-09-29 06:45:00,BATCH_0213,75.14,1.404,6.851,34.997
2024-09-29 06:50:00,BATCH_0213,76.333,1.415,6.865,34.06
2024-09-29 06:55:00,BATCH_0213,75.808,1.334,6.779,35.778
2024-09-29 07:00:00,BATCH_0213,77.377,1.544,6.877,35.094
2024-09-29 07:05:00,BATCH_0213,74.746,1.405,6.867,34.119
2024-09-29 07:10:00,BATCH_0213,75.945,1.449,6.841,33.991
2024-09-29 07:15:00,BATCH_0213,74.046,1.428,6.736,34.227
2024-09-29 07:20:00,BATCH_0213,75.446,1.493,6.75,35.398
2024-09-29 07:25:00,BATCH_0213,74.965,1.497,6.776,33.632
2024-09-29 07:30:00,BATCH_0213,74.716,1.465,6.802,34.49
2024-09-29 07:35:00,BATCH_0213,74.825,1.383,6.919,33.793
2024-09-29 07:40:00,BATCH_0213,75.968,1.431,6.799,32.835
2024-09-29 07:45:00,BATCH_0213,77.408,1.481,6.815,35.014
2024-09-29 07:50:00,BATCH_0213,75.059,1.49,6.811,35.527
2024-09-29 07:55:00,BATCH_0213,75.479,1.381,6.709,35.76
2024-09-29 08:00:00,BATCH_0213,76.641,1.461,6.745,34.916
2024-09-29 08:05:00,BATCH_0213,74.784,1.426,6.78,33.323
2024-09-29 08:10:00,BATCH_0213,75.613,1.386,6.814,37.719
2024-09-29 08:15:00,BATCH_0213,75.641,1.447,6.781,36.561
2024-09-24 00:00:00,BATCH_0214,77.944,1.349,6.799,43.127
2024-09-24 00:05:00,BATCH_0214,76.306,1.266,6.717,42.064
2024-09-24 00:10:00,BATCH_0214,78.887,1.32,6.812,42.856
2024-09-24 00:15:00,BATCH_0214,77.864,1.179,6.843,41.495
2024-09-24 00:20:00,BATCH_0214,78.091,1.247,6.808,40.525
2024-09-24 00:25:00,BATCH_0214,76.413,1.303,6.705,42.001
2024-09-24 00:30:00,BATCH_0214,77.503,1.272,6.741,44.462
2024-09-24 00:35:00,BATCH_0214,76.347,1.321,6.767,40.343
2024-09-24 00:40:00,BATCH_0214,76.165,1.353,6.708,42.665
2024-09-24 00:45:00,BATCH_0214,77.533,1.242,6.812,42.274
2024-09-24 00:50:00,BATCH_0214,77.145,1.317,6.752,43.308
2024-09-24 00:55:00,BATCH_0214,74.863,1.366,6.661,41.764
2024-09-24 01:00:00,BATCH_0214,76.338,1.298,6.707,42.126
2024-09-24 01:05:00,BATCH_0214,75.868,1.326,6.748,42.287
2024-09-24 01:10:00,BATCH_0214,76.736,1.279,6.59,42.992
2024-09-24 01:15:00,BATCH_0214,77.408,1.305,6.64,42.153
2024-09-24 01:20:00,BATCH_0214,76.737,1.393,6.781,41.438
2024-09-24 01:25:00,BATCH_0214,77.786,1.27,6.788,42.619
2024-09-24 01:30:00,BATCH_0214,78.863,1.291,6.787,44.156
2024-09-24 01:35:00,BATCH_0214,76.827,1.257,6.762,41.208
2024-09-24 01:40:00,BATCH_0214,76.918,1.285,6.82,42.458
2024-09-24 01:45:00,BATCH_0214,77.476,1.326,6.686,43.111
2024-09-24 01:50:00,BATCH_0214,77.938,1.295,6.729,43.657
2024-09-24 01:55:00,BATCH_0214,76.258,1.318,6.766,41.175
2024-09-24 02:00:00,BATCH_0214,77.302,1.299,6.689,41.562
2024-09-24 02:05:00,BATCH_0214,76.127,1.215,6.677,42.892
2024-09-24 02:10:00,BATCH_0214,76.414,1.303,6.656,42.565
2024-09-24 02:15:00,BATCH_0214,78.589,1.354,6.712,42.892
2024-09-24 02:20:00,BATCH_0214,78.144,1.376,6.781,42.69
2024-09-24 02:25:00,BATCH_0214,78.627,1.308,6.797,43.252
2024-09-24 02:30:00,BATCH_0214,76.679,1.24,6.735,40.457
2024-09-24 02:35:00,BATCH_0214,77.374,1.277,6.765,40.804
2024-09-24 02:40:00,BATCH_0214,78.73,1.34,6.639,43.327
2024-09-24 02:45:00,BATCH_0214,75.914,1.355,6.684,45.119
2024-09-24 02:50:00,BATCH_0214,77.145,1.218,6.716,41.208
2024-09-24 02:55:00,BATCH_0214,78.364,1.342,6.703,42.903
2024-09-24 03:00:00,BATCH_0214,77.891,1.366,6.613,44.039
2024-09-24 03:05:00,BATCH_0214,75.741,1.381,6.695,41.991
2024-09-24 03:10:00,BATCH_0214,76.972,1.331,6.788,43.96
2024-09-24 03:15:00,BATCH_0214,77.353,1.368,6.713,41.98
2024-09-24 03:20:00,BATCH_0214,77.893,1.378,6.695,44.357
2024-09-24 03:25:00,BATCH_0214,78.259,1.238,6.683,41.639
2024-09-24 03:30:00,BATCH_0214,76.908,1.272,6.717,42.652
2024-09-24 03:35:00,BATCH_0214,78.583,1.38,6.843,40.845
2024-09-24 03:40:00,BATCH_0214,77.305,1.319,6.718,41.711
2024-09-24 03:45:00,BATCH_0214,76.846,1.306,6.761,42.796
2024-09-24 03:50:00,BATCH_0214,76.66,1.373,6.647,43.377
2024-09-24 03:55:00,BATCH_0214,77.599,1.276,6.736,41.133
2024-09-24 04:00:00,BATCH_0214,77.566,1.246,6.748,39.879
2024-09-24 04:05:00,BATCH_0214,77.577,1.266,6.735,43.572
2024-09-24 04:10:00,BATCH_0214,76.248,1.195,6.653,41.783
2024-09-24 04:15:00,BATCH_0214,76.224,1.232,6.669,43.792
2024-09-24 04:20:00,BATCH_0214,78.362,1.253,6.75,42.915
2024-09-24 04:25:00,BATCH_0214,76.42,1.44,6.716,42.471
2024-09-24 04:30:00,BATCH_0214,75.747,1.355,6.632,42.602
2024-09-24 04:35:00,BATCH_0214,76.753,1.291,6.689,44.061
2024-09-24 04:40:00,BATCH_0214,77.949,1.368,6.721,41.276
2024-09-24 04:45:00,BATCH_0214,76.726,1.292,6.741,42.78
2024-09-24 04:50:00,BATCH_0214,77.211,1.373,6.711,42.973
2024-09-24 04:55:00,BATCH_0214,76.193,1.423,6.774,41.456
2024-09-24 05:00:00,BATCH_0214,77.916,1.368,6.641,43.621
2024-09-24 05:05:00,BATCH_0214,76.356,1.356,6.813,42.835
2024-09-24 05:10:00,BATCH_0214,79.647,1.367,6.719,42.215
2024-09-24 05:15:00,BATCH_0214,77.521,1.324,6.639,41.949
2024-09-24 05:20:00,BATCH_0214,76.559,1.367,6.688,42.912
2024-09-24 05:25:00,BATCH_0214,77.299,1.311,6.693,42.508
2024-09-24 05:30:00,BATCH_0214,77.257,1.288,6.712,42.053
2024-09-24 05:35:00,BATCH_0214,77.589,1.327,6.736,42.516
2024-09-24 05:40:00,BATCH_0214,76.907,1.3,6.788,41.448
2024-09-24 05:45:00,BATCH_0214,78.539,1.411,6.692,43.091
2024-09-24 05:50:00,BATCH_0214,77.647,1.364,6.746,41.242
2024-09-24 05:55:00,BATCH_0214,78.372,1.41,6.698,41.513
2024-09-24 06:00:00,BATCH_0214,75.58,1.35,6.713,40.992
2024-09-24 06:05:00,BATCH_0214,77.331,1.285,6.747,41.575
2024-09-24 06:10:00,BATCH_0214,76.555,1.331,6.706,40.664
2024-09-24 06:15:00,BATCH_0214,78.138,1.307,6.768,42.742
2024-09-24 06:20:00,BATCH_0214,75.694,1.352,6.705,42.127
2024-09-24 06:25:00,BATCH_0214,78.96,1.35,6.717,41.892
2024-09-24 06:30:00,BATCH_0214,78.766,1.326,6.776,42.814
2024-09-24 06:35:00,BATCH_0214,77.33,1.377,6.737,42.379
2024-09-24 06:40:00,BATCH_0214,77.617,1.269,6.748,42.547
2024-09-24 06:45:00,BATCH_0214,76.803,1.344,6.693,41.382
2024-09-24 06:50:00,BATCH_0214,78.117,1.367,6.766,43.929
2024-09-24 06:55:00,BATCH_0214,77.759,1.249,6.773,41.913
2024-09-24 07:00:00,BATCH_0214,76.783,1.356,6.775,42.981
2024-09-24 07:05:00,BATCH_0214,77.071,1.371,6.737,42.887
2024-09-24 07:10:00,BATCH_0214,76.401,1.262,6.708,41.214
2024-09-24 07:15:00,BATCH_0214,78.281,1.252,6.689,40.325
2024-09-24 07:20:00,BATCH_0214,77.519,1.294,6.808,42.86
2024-09-24 07:25:00,BATCH_0214,76.971,1.339,6.747,43.348
2024-09-24 07:30:00,BATCH_0214,78.0,1.307,6.682,42.856
2024-09-24 07:35:00,BATCH_0214,78.577,1.39,6.82,44.348
2024-09-24 07:40:00,BATCH_0214,76.284,1.324,6.719,42.539
2024-09-24 07:45:00,BATCH_0214,77.347,1.381,6.639,43.357
2024-09-24 07:50:00,BATCH_0214,77.677,1.356,6.695,43.13
2024-09-24 07:55:00,BATCH_0214,76.791,1.339,6.717,41.512
2024-09-24 08:00:00,BATCH_0214,75.882,1.369,6.701,42.143
2024-09-24 08:05:00,BATCH_0214,77.561,1.264,6.756,42.731
2024-09-24 08:10:00,BATCH_0214,76.141,1.295,6.772,43.837
2024-09-24 08:15:00,BATCH_0214,77.933,1.288,6.696,41.05
2024-02-26 00:00:00,BATCH_0215,76.202,1.364,6.978,39.57
2024-02-26 00:05:00,BATCH_0215,75.996,1.394,6.958,41.686
2024-02-26 00:10:00,BATCH_0215,76.341,1.273,6.946,38.969
2024-02-26 00:15:00,BATCH_0215,77.885,1.384,6.93,37.711
2024-02-26 00:20:00,BATCH_0215,76.262,1.441,6.964,40.951
2024-02-26 00:25:00,BATCH_0215,76.155,1.357,6.984,41.438
2024-02-26 00:30:00,BATCH_0215,77.736,1.46,6.951,39.738
2024-02-26 00:35:00,BATCH_0215,77.364,1.273,6.962,40.209
2024-02-26 00:40:00,BATCH_0215,76.576,1.319,7.029,38.333
